,crdc_id,year,ncessch,leaid,salaries_teachers,salaries_total,salaries_instruc_staff,salaries_instructional_aides,salaries_support,salaries_administration,expenditures_nonpersonnel,instructional_aides_fte,support_fte,administration_fte
283,060003908524,2011,060003908524,0600039,135724.0,353518.0,198794.0,,,,189850.0,,,
284,060003910965,2011,060003910965,0600039,567295.0,2705597.0,2184022.0,,,,1301689.0,,,
285,060003911971,2011,060003911971,0600039,135724.0,353518.0,198794.0,,,,189850.0,,,
286,060004005118,2011,060004005118,0600040,1350606.0,1570423.0,1386365.0,,,,257092.0,,,
287,060004005119,2011,060004005119,0600040,1162095.0,1358091.0,1212625.0,,,,228394.0,,,
288,060004005120,2011,060004005120,0600040,1647915.0,2057607.0,1657753.0,,,,317066.0,,,
289,060004007830,2011,060004007830,0600040,68326.0,108512.0,72638.0,,,,362.0,,,
290,060004205341,2011,060004205341,0600042,454726.0,552761.0,510464.0,,,,84276.0,,,
291,060004206527,2011,060004206527,0600042,56322.0,61558.0,59036.0,,,,3892.0,,,
292,060004206844,2011,060004206844,0600042,246263.0,404877.0,374949.0,,,,74467.0,,,
293,060004210387,2011,060004210387,0600042,85510.0,117510.0,18828.0,,,,424814.0,,,
294,060004212735,2011,060004212735,0600042,80000.0,110000.0,18828.0,,,,20083.0,,,
295,060004306172,2011,060004306172,0600043,1441859.0,1848119.0,1608213.0,,,,254235.0,,,
296,060004306173,2011,060004306173,0600043,1609913.0,2040840.0,1669333.0,,,,325386.0,,,
297,060004306174,2011,060004306174,0600043,1353351.0,1858044.0,1505511.0,,,,180118.0,,,
298,060004308369,2011,060004308369,0600043,1870893.0,2560843.0,1945559.0,,,,460722.0,,,
299,060004402139,2011,060004402139,0600044,1925138.0,2393023.0,1999562.0,,,,297758.0,,,
300,060004402140,2011,060004402140,0600044,1555665.0,2236918.0,1573296.0,,,,469354.0,,,
301,060004402141,2011,060004402141,0600044,1113624.0,1425992.0,1121829.0,,,,209288.0,,,
302,060004406727,2011,060004406727,0600044,134619.0,1199023.0,134619.0,,,,10840.0,,,
303,060004499999,2011,060004412872,0600044,262778.0,313433.0,262799.0,,,,28288.0,,,
304,060004507089,2011,060004507089,0600045,111009.0,144449.0,132799.0,,,,21328.0,,,
305,060004507090,2011,060004507090,0600045,1686579.0,2154469.0,1776142.0,,,,116473.0,,,
306,060004507091,2011,060004507091,0600045,1154665.0,1438787.0,1235353.0,,,,78775.0,,,
307,060004507092,2011,060004507092,0600045,1003160.0,1302687.0,1109325.0,,,,63234.0,,,
308,060004507093,2011,060004507093,0600045,1083078.0,1472091.0,1175560.0,,,,52477.0,,,
309,060004508484,2011,060004508484,0600045,62961.0,85670.0,85670.0,,,,18829.0,,,
310,060004607183,2011,060004607183,0600046,2256571.0,2572817.0,2015975.0,,,,99602.0,,,
311,060004607184,2011,060004607184,0600046,1906030.0,2164635.0,1804728.0,,,,95078.0,,,
312,060004607185,2011,060004607185,0600046,2259520.0,2586030.0,2277811.0,,,,141340.0,,,
313,060004611204,2011,060004611204,0600046,133367.0,189945.0,133367.0,,,,11251.0,,,
314,060004707366,2011,060004707366,0600047,65690.0,65690.0,65690.0,,,,1781.0,,,
315,060004707371,2011,060004707371,0600047,5723452.0,8646137.0,6104236.0,,,,993848.0,,,
316,060004707379,2011,060004707379,0600047,120894.0,203071.0,141904.0,,,,63847.0,,,
317,060004707380,2011,060004707380,0600047,4879917.0,7493799.0,5135345.0,,,,750385.0,,,
318,060004707383,2011,060004707383,0600047,1165888.0,1819701.0,1266100.0,,,,237372.0,,,
319,060004707384,2011,060004707384,0600047,2081300.0,3161876.0,2237982.0,,,,309430.0,,,
320,060004707387,2011,060004707387,0600047,1164364.0,1709760.0,1306745.0,,,,244558.0,,,
321,060004707390,2011,060004707390,0600047,2239912.0,2991172.0,2468031.0,,,,310897.0,,,
322,060004707393,2011,060004707393,0600047,2726501.0,3457608.0,2851806.0,,,,419719.0,,,
323,060004707396,2011,060004707396,0600047,1431387.0,2161590.0,1631307.0,,,,247754.0,,,
324,060004707397,2011,060004707397,0600047,1460826.0,2272426.0,1696242.0,,,,246026.0,,,
325,060004707398,2011,060004707398,0600047,1548459.0,2014598.0,1616615.0,,,,150870.0,,,
326,060004707399,2011,060004707399,0600047,3218787.0,4678581.0,3530609.0,,,,326163.0,,,
327,060004707400,2011,060004707400,0600047,1109177.0,1668025.0,1225616.0,,,,167268.0,,,
328,060004707401,2011,060004707401,0600047,1461788.0,2243744.0,1626717.0,,,,159548.0,,,
329,060004708341,2011,060004708341,0600047,120304.0,235872.0,153974.0,,,,41679.0,,,
330,060004710394,2011,060004710394,0600047,2333506.0,3053398.0,2433718.0,,,,218646.0,,,
331,060004711784,2011,060004711784,0600047,2539119.0,3459380.0,2791971.0,,,,255701.0,,,
332,060004712105,2011,060004712105,0600047,568822.0,1271283.0,784981.0,,,,100765.0,,,
333,060004712372,2011,060004712372,0600047,4222466.0,6457765.0,4378018.0,,,,946212.0,,,
334,060004807403,2011,060004807403,0600048,50844.0,196064.0,52973.0,,,,1335.0,,,
335,060004807404,2011,060004807404,0600048,4933521.0,6193531.0,5011673.0,,,,541844.0,,,
336,060004807405,2011,060004807405,0600048,516632.0,577076.0,516632.0,,,,16636.0,,,
337,060004807406,2011,060004807406,0600048,1178807.0,1333504.0,1198878.0,,,,17673.0,,,
338,060004807407,2011,060004807407,0600048,1169977.0,1384789.0,1235685.0,,,,74797.0,,,
339,060004807408,2011,060004807408,0600048,1164121.0,1383288.0,1240557.0,,,,67121.0,,,
340,060004807409,2011,060004807409,0600048,1628545.0,2003822.0,1658438.0,,,,29327.0,,,
341,060004807410,2011,060004807410,0600048,1080557.0,1275742.0,1140243.0,,,,68453.0,,,
342,060004807411,2011,060004807411,0600048,1011338.0,1188527.0,1040692.0,,,,30995.0,,,
343,060004807412,2011,060004807412,0600048,1733314.0,2123246.0,1733314.0,,,,39677.0,,,
344,060004810396,2011,060004810396,0600048,1174543.0,1342233.0,1206339.0,,,,27865.0,,,
345,060004812391,2011,060004812391,0600048,633766.0,677072.0,633766.0,,,,13685.0,,,
346,060004907413,2011,060004907413,0600049,128864.0,162451.0,162451.0,,,,0.0,,,
347,060004907414,2011,060004907414,0600049,1199856.0,1459114.0,1433416.0,,,,0.0,,,
348,060004907415,2011,060004907415,0600049,1371174.0,1706186.0,1595824.0,,,,0.0,,,
349,060004907416,2011,060004907416,0600049,739148.0,928869.0,901050.0,,,,0.0,,,
350,060004908623,2011,060004908623,0600049,65450.0,99037.0,99037.0,,,,0.0,,,
351,060005102012,2011,060005102012,0600051,1253623.0,1560574.0,1427879.0,,,,81623.0,,,
352,060005102013,2011,060005102013,0600051,1454381.0,1885870.0,1674388.0,,,,136829.0,,,
353,060005102014,2011,060005102014,0600051,2025162.0,2417458.0,2223436.0,,,,158661.0,,,
354,060005102015,2011,060005102015,0600051,213989.0,225107.0,225107.0,,,,89155.0,,,
355,060005102016,2011,060005102016,0600051,2110498.0,2570467.0,2182769.0,,,,392082.0,,,
356,060005107951,2011,060005107951,0600051,58300.0,58300.0,58300.0,,,,20584.0,,,
357,060005201475,2011,060005201475,0600052,1174512.0,1377547.0,1201599.0,,,,706115.0,,,
358,060005201476,2011,060005201476,0600052,1592067.0,2858403.0,2206785.0,,,,1390284.0,,,
359,060005201477,2011,060005201477,0600052,2891578.0,4573358.0,3952651.0,,,,3039415.0,,,
360,060005201479,2011,060005201479,0600052,865217.0,1024176.0,835288.0,,,,503913.0,,,
361,060005201481,2011,060005201481,0600052,1037835.0,1323431.0,1165904.0,,,,616010.0,,,
362,060005201484,2011,060005201484,0600052,1279648.0,1698197.0,1407195.0,,,,828369.0,,,
363,060005201487,2011,060005201487,0600052,289229.0,465778.0,308926.0,,,,252597.0,,,
364,060006002208,2011,060006002208,0600060,1307391.0,1683969.0,1392091.0,,,,92108.0,,,
365,060006002209,2011,060006002209,0600060,1787609.0,2126056.0,1913450.0,,,,81855.0,,,
366,060006002212,2011,060006002212,0600060,1900678.0,2626249.0,2009783.0,,,,129854.0,,,
367,060006004164,2011,060006004164,0600060,80949.0,116859.0,83969.0,,,,4970.0,,,
368,060006011342,2011,060006011342,0600060,680023.0,787807.0,732418.0,,,,29981.0,,,
369,060006012090,2011,060006012090,0600060,76489.0,87917.0,87917.0,,,,881.0,,,
370,060006012334,2011,060006012334,0600060,61146.0,74653.0,74653.0,,,,910.0,,,
371,060006104232,2011,060006104232,0600061,2525150.0,3496213.0,3150034.0,,,,2229855.0,,,
372,060006105114,2011,060006105114,0600061,1777137.0,2188319.0,2076076.0,,,,2001650.0,,,
373,060006105115,2011,060006105115,0600061,1739310.0,2473719.0,2112002.0,,,,1362961.0,,,
374,060006111814,2011,060006111814,0600061,191135.0,367527.0,362376.0,,,,97600.0,,,
375,060006111925,2011,060006111925,0600061,1134811.0,1430629.0,1318033.0,,,,650544.0,,,
376,060006112206,2011,060006112206,0600061,1569762.0,2063046.0,1955359.0,,,,1659729.0,,,
377,060006204231,2011,060006204231,0600062,4402887.0,5701817.0,4587067.0,,,,376560.0,,,
378,060006204233,2011,060006204233,0600062,1564370.0,1931157.0,1605251.0,,,,67420.0,,,
379,060006204234,2011,060006204234,0600062,2257960.0,2726632.0,2307490.0,,,,69611.0,,,
380,060006204235,2011,060006204235,0600062,1412802.0,1845492.0,1456989.0,,,,49359.0,,,
381,060006204236,2011,060006204236,0600062,2060728.0,2681773.0,2126780.0,,,,172454.0,,,
382,060006206752,2011,060006206752,0600062,209670.0,336459.0,209710.0,,,,81106.0,,,
383,060006206757,2011,060006206757,0600062,101518.0,200270.0,101558.0,,,,14703.0,,,
384,060006210697,2011,060006210697,0600062,271470.0,375963.0,271510.0,,,,35534.0,,,
385,060006211500,2011,060006211500,0600062,1967468.0,2369469.0,2024674.0,,,,114850.0,,,
386,060006306868,2011,060006306868,0600063,1052823.0,1222666.0,1045206.0,,,,217906.0,,,
387,060006308657,2011,060006308657,0600063,1637642.0,2098945.0,1668375.0,,,,302236.0,,,
388,060006310698,2011,060006310698,0600063,5347969.0,5774427.0,5347969.0,,,,4707995.0,,,
389,060006312193,2011,060006312193,0600063,159099.0,268274.0,166633.0,,,,15905.0,,,
390,060006312220,2011,060006312220,0600063,1198152.0,1473968.0,1241911.0,,,,251603.0,,,
391,060006312224,2011,060006312224,0600063,1007953.0,1283178.0,1225183.0,,,,226419.0,,,
392,060006404869,2011,060006404869,0600064,1462506.0,1826302.0,1588834.0,,,,277554.0,,,
393,060006404870,2011,060006404870,0600064,1482233.0,1792446.0,1576887.0,,,,125188.0,,,
394,060006404871,2011,060006404871,0600064,2041719.0,2401444.0,2302432.0,,,,328961.0,,,
395,060006404872,2011,060006404872,0600064,2091709.0,2406699.0,2334644.0,,,,216418.0,,,
396,060006404873,2011,060006404873,0600064,1571430.0,1895707.0,1693443.0,,,,261496.0,,,
397,060006404874,2011,060006404874,0600064,1122756.0,1389745.0,1261304.0,,,,86671.0,,,
398,060006404875,2011,060006404875,0600064,2038783.0,2350293.0,2268117.0,,,,432008.0,,,
399,060006404876,2011,060006404876,0600064,1588926.0,1821567.0,1663044.0,,,,332600.0,,,
400,060006404877,2011,060006404877,0600064,1966578.0,2118044.0,2034050.0,,,,199996.0,,,
401,060006404878,2011,060006404878,0600064,727317.0,873128.0,764580.0,,,,50908.0,,,
402,060006404879,2011,060006404879,0600064,5361002.0,6317677.0,5724094.0,,,,639832.0,,,
403,060006404880,2011,060006404880,0600064,5290118.0,6653434.0,5689178.0,,,,800422.0,,,
404,060006407467,2011,060006407467,0600064,1602542.0,1872812.0,1711298.0,,,,204478.0,,,
405,060006407905,2011,060006407905,0600064,228913.0,252036.0,252036.0,,,,15029.0,,,
406,060006408426,2011,060006408426,0600064,3496372.0,4403300.0,3703521.0,,,,699789.0,,,
407,060006409424,2011,060006409424,0600064,1392309.0,1598940.0,1558188.0,,,,188854.0,,,
408,060006410704,2011,060006410704,0600064,529262.0,687813.0,670988.0,,,,57193.0,,,
409,060006411533,2011,060006411533,0600064,1883679.0,2106844.0,1995439.0,,,,603348.0,,,
410,060006411535,2011,060006411535,0600064,1325491.0,1838281.0,1444802.0,,,,391105.0,,,
411,060006411825,2011,060006411825,0600064,1476579.0,1799627.0,1547430.0,,,,195871.0,,,
412,060006411967,2011,,,120558.0,336774.0,190797.0,,,,8387.0,,,
413,060006412042,2011,060006412042,0600064,92157.0,131215.0,92157.0,,,,738.0,,,
414,060006412356,2011,060006412356,0600064,1465197.0,1729182.0,1499365.0,,,,41618.0,,,
415,060006501237,2011,060006501237,0600065,978347.0,1274608.0,1240204.0,,,,94264.0,,,
416,060006501238,2011,060006501238,0600065,1913069.0,2451413.0,2416560.0,,,,91172.0,,,
417,060006501239,2011,060006501239,0600065,1308884.0,1661175.0,1626755.0,,,,63196.0,,,
418,060006501240,2011,060006501240,0600065,3204282.0,3810177.0,3773455.0,,,,142896.0,,,
419,060006501241,2011,060006501241,0600065,1621293.0,1972403.0,1937924.0,,,,103677.0,,,
420,060006501242,2011,060006501242,0600065,5387548.0,6760397.0,6760397.0,,,,964490.0,,,
421,060006501243,2011,060006501243,0600065,365355.0,600524.0,564100.0,,,,34006.0,,,
422,060006509359,2011,060006509359,0600065,1741119.0,2103176.0,2070840.0,,,,73358.0,,,
423,060006511370,2011,060006511370,0600065,393365.0,542495.0,542495.0,,,,30675.0,,,
424,060006511536,2011,060006511536,0600065,1017618.0,1464379.0,1429975.0,,,,50680.0,,,
425,060006700730,2011,060006700730,0600067,2597692.0,3336367.0,1501467.0,,,,289651.0,,,
426,060006700731,2011,060006700731,0600067,1633867.0,2310958.0,1504016.0,,,,610269.0,,,
427,060006700732,2011,060006700732,0600067,15437.0,129568.0,56390.0,,,,20737.0,,,
428,060006807312,2011,060006807312,0600068,1288565.0,1484095.0,1322876.0,,,,79289.0,,,
429,060006808144,2011,060006808144,0600068,67641.0,102677.0,67641.0,,,,6503.0,,,
430,060006810542,2011,060006810542,0600068,1609461.0,2264728.0,1885771.0,,,,198949.0,,,
431,060006810543,2011,060006810543,0600068,649253.0,746970.0,649253.0,,,,36882.0,,,
432,060006811680,2011,060006811680,0600068,57774.0,85802.0,76907.0,,,,3256.0,,,
433,060006811681,2011,060006811681,0600068,115974.0,161160.0,152265.0,,,,9723.0,,,
434,060006811682,2011,060006811682,0600068,758805.0,956120.0,800571.0,,,,45636.0,,,
435,060006811949,2011,060006811949,0600068,99485.0,134521.0,99485.0,,,,2413.0,,,
436,060006812658,2011,060006812658,0600068,66511.0,92458.0,83563.0,,,,12145.0,,,
437,060006908607,2011,060006908607,0600069,4066707.0,5023131.0,4151620.0,,,,773986.0,,,
438,060006908608,2011,060006908608,0600069,320442.0,411511.0,320442.0,,,,53655.0,,,
439,060006908610,2011,060006908610,0600069,472372.0,608996.0,490447.0,,,,77190.0,,,
440,060006908612,2011,060006908612,0600069,2405265.0,2890167.0,2443374.0,,,,131282.0,,,
441,060006908613,2011,060006908613,0600069,1797617.0,2004131.0,1826140.0,,,,96486.0,,,
442,060006908614,2011,060006908614,0600069,1362547.0,1583943.0,1391895.0,,,,128240.0,,,
443,060006910646,2011,060006910646,0600069,155508.0,217307.0,155508.0,,,,12307.0,,,
444,060006911158,2011,060006911158,0600069,1703137.0,1921615.0,1733278.0,,,,115221.0,,,
445,060007108706,2011,060007108706,0600071,719054.0,1023857.0,810103.0,,,,213754.0,,,
446,060007210388,2011,063441010388,0634410,1485274.0,2219706.0,1764406.0,,,,504369.0,,,
447,060009411035,2011,060009411035,0600094,8026088.0,10346561.0,8125722.0,,,,3940250.0,,,
448,060011110924,2011,060011110924,0600111,0.0,0.0,0.0,,,,0.0,,,
449,060011599982,2011,062271011313,0622710,1565505.0,2316849.0,1567423.0,,,,984263.0,,,
450,060011599983,2011,,,389378.0,647923.0,389378.0,,,,510414.0,,,
451,060011599984,2011,,,1487073.0,2126168.0,1487073.0,,,,1028525.0,,,
452,060011599985,2011,062271011635,0622710,1817894.0,2716878.0,1854468.0,,,,2526370.0,,,
453,060011599986,2011,062271012690,0622710,894457.0,1370256.0,894457.0,,,,1315970.0,,,
454,060011599987,2011,,,1540668.0,2360237.0,1606354.0,,,,982295.0,,,
455,060011599988,2011,062271011640,0622710,1256215.0,2045758.0,1292838.0,,,,1774749.0,,,
456,060011599989,2011,062271011639,0622710,1385202.0,2221158.0,1442855.0,,,,1927467.0,,,
457,060011599990,2011,062271012285,0622710,1814334.0,3011630.0,1903702.0,,,,1196716.0,,,
458,060011599991,2011,062271012306,0622710,2381541.0,3595897.0,2497056.0,,,,1886074.0,,,
459,060011599992,2011,062271012248,0622710,2458442.0,3598264.0,2670010.0,,,,1572009.0,,,
460,060011599993,2011,062271012903,0622710,1155754.0,1976554.0,1261298.0,,,,1088858.0,,,
461,060011599994,2011,062271010836,0622710,1596876.0,2303696.0,1596876.0,,,,1480300.0,,,
462,060011599995,2011,062271010849,0622710,1619783.0,2273954.0,1619783.0,,,,1642237.0,,,
463,060011599996,2011,062142008504,0621420,1633851.0,2389955.0,1661894.0,,,,7819829.0,,,
464,060011599997,2011,061839010538,0618390,1538918.0,2194627.0,1551315.0,,,,2022944.0,,,
465,060011599998,2011,062271012939,0622710,1360873.0,2237918.0,1510194.0,,,,1022252.0,,,
466,060011599999,2011,062271012935,0622710,1382083.0,2345448.0,1600259.0,,,,1107704.0,,,
467,060011607169,2011,060011607169,0600116,64467.0,64467.0,0.0,,,,2630.0,,,
468,060011607170,2011,060011607170,0600116,362435.0,442095.0,0.0,,,,26853.0,,,
469,060011609296,2011,060011609296,0600116,498362.0,549417.0,0.0,,,,104729.0,,,
470,060011609482,2011,060011609482,0600116,349771.0,393017.0,0.0,,,,2522.0,,,
471,060011610544,2011,060011610544,0600116,174876.0,186197.0,0.0,,,,4792.0,,,
472,060011612212,2011,060011612212,0600116,834321.0,974004.0,0.0,,,,423814.0,,,
473,060011612495,2011,060011612495,0600116,147523.0,187875.0,0.0,,,,19096.0,,,
474,060011612519,2011,060011612519,0600116,181777.0,208658.0,0.0,,,,24569.0,,,
475,060011699999,2011,060011613035,0600116,235547.0,331441.0,0.0,,,,258089.0,,,
476,060013411208,2011,060013411208,0600134,831528.0,1289163.0,831528.0,,,,1313371.0,,,
477,060013511457,2011,060013511457,0600135,3597691.0,9141343.0,3951009.0,,,,4351265.0,,,
478,060013599998,2011,,,2795691.0,6233048.0,2795691.0,,,,3789029.0,,,
479,060013599999,2011,,,802000.0,2908295.0,1155318.0,,,,562236.0,,,
480,060013611207,2011,060013611207,0600136,1110055.0,1837090.0,1204089.0,,,,1766057.0,,,
481,060014211433,2011,060014211433,0600142,314991.0,434638.0,314991.0,,,,1004633.0,,,
482,060015110736,2011,060015110736,0600151,3334271.0,4425163.0,3786237.0,,,,1218000.0,,,
483,060015310928,2011,060015310928,0600153,634072.0,1063770.0,638126.0,,,,11920.0,,,
484,060015310929,2011,060015310929,0600153,6732695.0,9114497.0,6949147.0,,,,286607.0,,,
485,060015310930,2011,060015310930,0600153,5480122.0,7812782.0,5843616.0,,,,269381.0,,,
486,060015310931,2011,060015310931,0600153,5142424.0,7920774.0,5634093.0,,,,344738.0,,,
487,060015310932,2011,060015310932,0600153,238560.0,279735.0,238560.0,,,,8089.0,,,
488,060015310934,2011,060015310934,0600153,2327684.0,2924563.0,2447352.0,,,,17622.0,,,
489,060015310935,2011,060015310935,0600153,1483872.0,1876158.0,1564109.0,,,,22561.0,,,
490,060015310936,2011,060015310936,0600153,1793947.0,2311939.0,1876310.0,,,,25221.0,,,
491,060015310937,2011,060015310937,0600153,1884613.0,2339158.0,1994697.0,,,,34214.0,,,
492,060015310938,2011,060015310938,0600153,1407299.0,1964824.0,1552747.0,,,,27047.0,,,
493,060015310939,2011,060015310939,0600153,1863921.0,2412066.0,2002045.0,,,,26558.0,,,
494,060015310940,2011,060015310940,0600153,2916246.0,3574327.0,3107041.0,,,,76832.0,,,
495,060015310941,2011,060015310941,0600153,2261863.0,2767684.0,2367092.0,,,,36733.0,,,
496,060015310942,2011,060015310942,0600153,1883814.0,2419759.0,2044730.0,,,,23756.0,,,
497,060015310943,2011,060015310943,0600153,2505978.0,3147360.0,2687456.0,,,,26365.0,,,
498,060015310944,2011,060015310944,0600153,2038491.0,2454442.0,2096745.0,,,,47939.0,,,
499,060015310945,2011,060015310945,0600153,1974846.0,2528446.0,2183232.0,,,,30403.0,,,
500,060015310946,2011,060015310946,0600153,2284496.0,2957267.0,2450806.0,,,,23475.0,,,
501,060015811502,2011,060015811502,0600158,519316.0,795688.0,519136.0,,,,241309.0,,,
502,060015811503,2011,060015811503,0600158,6029337.0,8375549.0,6087585.0,,,,862450.0,,,
503,060015811504,2011,060015811504,0600158,656833.0,1317835.0,722149.0,,,,40425.0,,,
504,060015811505,2011,060015811505,0600158,6521598.0,9405451.0,6750145.0,,,,1170770.0,,,
505,060015811506,2011,060015811506,0600158,3573851.0,4841874.0,3640515.0,,,,370111.0,,,
506,060015811508,2011,060015811508,0600158,2250000.0,2783152.0,2374202.0,,,,340885.0,,,
507,060015811509,2011,060015811509,0600158,2126065.0,2683680.0,2291090.0,,,,327527.0,,,
508,060015811510,2011,060015811510,0600158,2416012.0,2896674.0,2495250.0,,,,194009.0,,,
509,060015811511,2011,060015811511,0600158,2306774.0,2896912.0,2490028.0,,,,221757.0,,,
510,060015811512,2011,060015811512,0600158,2568805.0,3118026.0,2719114.0,,,,297612.0,,,
511,060015811513,2011,060015811513,0600158,2161739.0,2634384.0,2219683.0,,,,232322.0,,,
512,060015811515,2011,060015811515,0600158,2511154.0,2967225.0,2582198.0,,,,262244.0,,,
513,060015811516,2011,060015811516,0600158,1957253.0,2551422.0,1969931.0,,,,210975.0,,,
514,060015811816,2011,060015811816,0600158,2307430.0,2714559.0,2350568.0,,,,198623.0,,,
515,060015812175,2011,060015812175,0600158,2738197.0,3168955.0,2787898.0,,,,201233.0,,,
516,060015901473,2011,060015901473,0600159,437477.0,751183.0,595159.0,,,,221908.0,,,
