,crdc_id,year,ncessch,leaid,teachers_fte_crdc,teachers_certified_fte,teachers_uncertified_fte,teachers_first_year_fte,teachers_second_year_fte,teachers_current_sy,teachers_previous_sy,teachers_absent_fte,counselors_fte,psychologists_fte,social_workers_fte,nurses_fte,security_guard_fte,law_enforcement_fte,law_enforcement_ind
2121,060999011802,2011,060999011802,0609990,14.0,14.5,,0.5,0.0,,,7.0,,,,,,,
2122,060999012647,2011,060999012647,0609990,7.0,7.0,,0.0,0.0,,,0.0,,,,,,,
2123,061005001087,2011,061005001087,0610050,27.0,27.0,,0.0,0.0,,,4.0,,,,,,,
2124,061005001088,2011,061005001088,0610050,25.0,25.0,,0.0,0.0,,,4.0,,,,,,,
2125,061005001090,2011,061005001090,0610050,12.0,12.0,,0.0,0.0,,,7.0,1.0,,,,,,
2126,061005001093,2011,061005001093,0610050,52.0,52.5,,0.0,1.0,,,13.0,3.0,,,,,,
2127,061005001094,2011,061005001094,0610050,30.0,30.5,,0.0,0.0,,,12.0,,,,,,,
2128,061005001096,2011,061005001096,0610050,21.0,21.5,,0.0,0.0,,,6.0,,,,,,,
2129,061005001097,2011,061005001097,0610050,19.0,19.0,,1.0,0.0,,,3.0,,,,,,,
2130,061005001098,2011,061005001098,0610050,39.0,39.0,,0.0,0.0,,,7.0,,,,,,,
2131,061005001099,2011,061005001099,0610050,16.0,16.0,,0.0,0.0,,,3.0,,,,,,,
2132,061005001100,2011,061005001100,0610050,22.0,22.0,,0.0,0.0,,,6.0,,,,,,,
2133,061005001101,2011,061005001101,0610050,29.0,29.0,,0.0,0.0,,,2.0,,,,,,,
2134,061005001102,2011,061005001102,0610050,57.0,57.0,,0.0,2.0,,,16.0,3.0,,,,,,
2135,061005001103,2011,061005001103,0610050,21.0,21.0,,0.0,0.0,,,2.0,,,,,,,
2136,061005001104,2011,061005001104,0610050,42.0,42.0,,0.0,0.0,,,10.0,,,,,,,
2137,061005001105,2011,061005001105,0610050,74.0,74.0,,0.0,0.0,,,16.0,4.0,,,,,,
2138,061005001106,2011,061005001106,0610050,38.0,38.5,,0.0,0.0,,,13.0,,,,,,,
2139,061005007690,2011,061005007690,0610050,21.0,21.0,,0.0,0.0,,,5.0,,,,,,,
2140,061008001109,2011,061008001109,0610080,3.0,2.0,,0.0,0.0,,,0.0,,,,,,,
2141,061023001113,2011,061023001113,0610230,8.0,8.24,,1.0,0.0,,,0.0,,,,,,,
2142,061026001115,2011,061026001115,0610260,62.0,62.0,,3.0,2.0,,,2.0,,,,,,,
2143,061026001116,2011,061026001116,0610260,93.0,93.0,,8.0,1.0,,,37.0,7.0,,,,,,
2144,061026001118,2011,061026001118,0610260,26.0,26.0,,0.0,2.0,,,0.0,,,,,,,
2145,061026001119,2011,061026001119,0610260,24.0,24.0,,3.0,1.0,,,0.0,,,,,,,
2146,061026001120,2011,061026001120,0610260,28.0,28.0,,4.0,2.0,,,0.0,,,,,,,
2147,061026001121,2011,061026001121,0610260,26.0,26.0,,0.0,3.0,,,1.0,,,,,,,
2148,061026003192,2011,061026003192,0610260,36.0,36.0,,0.0,4.0,,,1.0,,,,,,,
2149,061026007691,2011,061026007691,0610260,6.0,6.0,,0.0,0.0,,,1.0,1.0,,,,,,
2150,061029001125,2011,061029001125,0610290,22.0,22.95,,2.0,0.0,,,4.0,,,,,,,
2151,061029001127,2011,061029001127,0610290,56.0,56.91,,1.0,0.0,,,30.0,,,,,,,
2152,061029001128,2011,061029001128,0610290,21.0,21.9,,0.0,1.0,,,8.0,,,,,,,
2153,061029001129,2011,061029001129,0610290,19.0,19.45,,1.0,2.0,,,8.0,,,,,,,
2154,061029001132,2011,061029001132,0610290,31.0,31.51,,1.0,2.0,,,11.0,,,,,,,
2155,061029001133,2011,061029001133,0610290,23.0,23.45,,0.0,0.0,,,10.0,,,,,,,
2156,061029001134,2011,061029001134,0610290,30.0,30.5,,1.0,1.0,,,3.0,,,,,,,
2157,061029001136,2011,061029001136,0610290,42.0,42.8,,0.0,1.0,,,13.0,,,,,,,
2158,061029001138,2011,061029001138,0610290,54.0,54.6,,1.0,2.0,,,26.0,,,,,,,
2159,061029001139,2011,061029001139,0610290,29.0,29.55,,0.0,0.0,,,7.0,,,,,,,
2160,061029001141,2011,061029001141,0610290,30.0,30.95,,1.0,1.0,,,7.0,,,,,,,
2161,061029001142,2011,061029001142,0610290,55.0,55.77,,2.0,4.0,,,18.0,,,,,,,
2162,061029001143,2011,061029001143,0610290,22.0,22.95,,0.0,0.0,,,11.0,,,,,,,
2163,061029001144,2011,061029001144,0610290,22.0,22.45,,2.0,0.0,,,11.0,,,,,,,
2164,061029001146,2011,061029001146,0610290,30.0,30.65,,1.0,1.0,,,11.0,,,,,,,
2165,061029001150,2011,061029001150,0610290,24.0,24.51,,0.0,1.0,,,6.0,,,,,,,
2166,061029001152,2011,061029001152,0610290,27.0,27.15,,0.0,0.0,,,11.0,,,,,,,
2167,061029001153,2011,061029001153,0610290,47.0,47.6,,2.0,3.0,,,29.0,,,,,,,
2168,061029001154,2011,061029001154,0610290,26.0,26.5,,0.0,0.0,,,12.0,,,,,,,
2169,061029004034,2011,061029004034,0610290,28.0,28.45,,1.0,1.0,,,13.0,,,,,,,
2170,061029005406,2011,061029005406,0610290,23.0,23.45,,0.0,0.0,,,11.0,,,,,,,
2171,061029007787,2011,061029007787,0610290,25.0,25.51,,2.0,0.0,,,16.0,,,,,,,
2172,061029008815,2011,061029008815,0610290,30.0,30.45,,0.0,0.0,,,14.0,,,,,,,
2173,061029009356,2011,061029009356,0610290,20.0,20.45,,0.0,1.0,,,11.0,,,,,,,
2174,061029011448,2011,061029011448,0610290,43.0,43.6,,1.0,3.0,,,16.0,,,,,,,
2175,061032001155,2011,061032001155,0610320,23.0,23.0,,0.0,0.0,,,3.0,,,,,,,
2176,061035001156,2011,061035001156,0610350,39.0,39.0,,0.0,3.0,,,20.0,,,,,,,
2177,061035001158,2011,061035001158,0610350,5.0,5.0,,2.0,1.0,,,2.0,0.33,,,,,,
2178,061035001159,2011,061035001159,0610350,41.0,41.5,,1.0,2.0,,,12.0,2.0,,,,,,
2179,061035001160,2011,061035001160,0610350,36.0,36.33,,2.0,7.0,,,5.0,,,,,,,
2180,061035001161,2011,061035001161,0610350,1.0,1.0,,0.0,0.0,,,0.0,,,,,,,
2181,061035001845,2011,061035001845,0610350,2.0,2.0,,0.0,0.0,,,1.0,0.33,,,,,,
2182,061035005511,2011,061035005511,0610350,39.0,39.0,,1.0,2.0,,,12.0,,,,,,,
2183,061035008419,2011,061035008419,0610350,1.0,1.0,,0.0,0.0,,,0.0,0.33,,,,,,
2184,061035008661,2011,061035008661,0610350,53.0,53.5,,7.0,10.0,,,22.0,,,,,,,
2185,061035009776,2011,061035009776,0610350,2.0,2.0,,0.0,0.0,,,0.0,0.0,,,,,,
2186,061035012014,2011,,,2.0,2.0,,0.0,0.0,,,0.0,0.0,,,,,,
2187,061035012781,2011,061035012781,0610350,1.0,1.0,,0.0,0.0,,,1.0,,,,,,,
2188,061035099999,2011,,,0.0,0.2,,0.0,0.0,,,0.0,,,,,,,
2189,061038001163,2011,061038001163,0610380,11.0,11.0,,0.0,0.0,,,1.0,,,,,,,
2190,061038001164,2011,061038001164,0610380,12.0,12.0,,0.0,0.0,,,5.0,,,,,,,
2191,061044001166,2011,061044001166,0610440,27.0,27.0,,0.0,0.0,,,0.0,,,,,,,
2192,061044001169,2011,061044001169,0610440,25.0,25.0,,0.0,0.0,,,1.0,,,,,,,
2193,061044001170,2011,061044001170,0610440,21.0,21.0,,0.0,1.0,,,2.0,,,,,,,
2194,061044001174,2011,061044001174,0610440,26.0,26.0,,1.0,1.0,,,0.0,,,,,,,
2195,061044002336,2011,061044002336,0610440,29.0,29.0,,0.0,0.0,,,0.0,,,,,,,
2196,061044009129,2011,061044009129,0610440,27.0,27.0,,0.0,0.0,,,0.0,,,,,,,
2197,061062001175,2011,061062001175,0610620,32.0,32.1,,0.0,0.7,,,23.4,,,,,,,
2198,061062001176,2011,061062001176,0610620,73.0,73.7,,3.8,2.0,,,52.4,5.15,,,,,,
2199,061062001177,2011,061062001177,0610620,30.0,30.1,,0.0,0.0,,,17.1,1.8,,,,,,
2200,061062001178,2011,061062001178,0610620,37.0,37.7,,0.0,0.0,,,24.9,2.3,,,,,,
2201,061062001179,2011,061062001179,0610620,5.0,5.6,,0.0,0.0,,,3.7,0.7,,,,,,
2202,061062001180,2011,061062001180,0610620,26.0,26.5,,0.0,0.0,,,14.2,,,,,,,
2203,061062001181,2011,061062001181,0610620,23.0,23.39,,0.0,0.0,,,18.0,,,,,,,
2204,061062001183,2011,061062001183,0610620,28.0,28.29,,2.8,0.0,,,20.28,,,,,,,
2205,061062001184,2011,061062001184,0610620,23.0,23.54,,0.0,0.0,,,14.7,,,,,,,
2206,061062001905,2011,061062001905,0610620,22.0,22.58,,0.0,0.0,,,19.58,,,,,,,
2207,061062005547,2011,061062005547,0610620,2.0,2.0,,0.0,0.0,,,1.0,,,,,,,
2208,061062010344,2011,061062010344,0610620,9.0,9.7,,0.0,0.0,,,2.0,0.75,,,,,,
2209,061062010456,2011,061062010456,0610620,23.0,23.95,,0.0,0.0,,,18.3,,,,,,,
2210,061062011541,2011,061062011541,0610620,35.0,35.2,,0.0,0.0,,,25.4,2.0,,,,,,
2211,061062011834,2011,061062011834,0610620,24.0,24.6,,0.0,0.0,,,20.7,,,,,,,
2212,061062012422,2011,061062012422,0610620,19.0,19.3,,2.0,0.0,,,19.0,1.7,,,,,,
2213,061062099999,2011,,,1.0,1.5,,0.0,0.0,,,1.0,,,,,,,
2214,061068001185,2011,061068001185,0610680,1.0,1.0,,0.0,0.0,,,0.0,,,,,,,
2215,061068001187,2011,061068001187,0610680,1.0,1.0,,0.0,0.0,,,0.0,,,,,,,
2216,061068007096,2011,061068007096,0610680,4.0,4.0,,0.0,0.0,,,0.0,1.0,,,,,,
2217,061068007981,2011,061068007981,0610680,1.0,1.0,,0.0,0.0,,,0.0,1.0,,,,,,
2218,061068010502,2011,061068010502,0610680,1.0,1.0,,0.0,0.0,,,0.0,,,,,,,
2219,061071001188,2011,061071001188,0610710,12.0,12.0,,1.0,0.0,,,3.0,,,,,,,
2220,061074001171,2011,061074001171,0610740,28.0,28.8,,3.0,1.0,,,0.0,,,,,,,
2221,061074001189,2011,061074001189,0610740,27.0,27.4,,0.0,0.0,,,0.0,,,,,,,
2222,061074001190,2011,061074001190,0610740,18.0,18.6,,0.0,0.2,,,0.0,,,,,,,
2223,061074007660,2011,061074007660,0610740,24.0,24.0,,0.0,2.0,,,0.0,,,,,,,
2224,061074008591,2011,061074008591,0610740,41.0,41.6,,0.6,1.0,,,0.0,,,,,,,
2225,061074010627,2011,061074010627,0610740,41.0,41.6,,0.0,1.3,,,0.0,,,,,,,
2226,061074011753,2011,061074011753,0610740,30.0,30.8,,1.0,1.0,,,0.0,,,,,,,
2227,061074012091,2011,061074012091,0610740,40.0,40.6,,0.0,1.2,,,0.0,,,,,,,
2228,061077001191,2011,061077001191,0610770,14.0,14.0,,0.0,14.0,,,10.0,,,,,,,
2229,061077001192,2011,061077001192,0610770,28.0,28.0,,0.0,1.0,,,18.0,,,,,,,
2230,061077001193,2011,061077001193,0610770,41.0,41.0,,0.0,0.0,,,36.0,2.0,,,,,,
2231,061077001194,2011,061077001194,0610770,18.0,18.0,,0.0,1.0,,,11.0,,,,,,,
2232,061077001195,2011,061077001195,0610770,6.0,6.0,,0.0,0.0,,,5.0,,,,,,,
2233,061077001196,2011,061077001196,0610770,2.0,2.0,,0.0,1.0,,,1.0,,,,,,,
2234,061077001197,2011,061077001197,0610770,10.0,10.0,,0.0,0.0,,,4.0,,,,,,,
2235,061077001198,2011,061077001198,0610770,23.0,23.0,,0.0,2.0,,,11.0,,,,,,,
2236,061077001199,2011,061077001199,0610770,12.0,12.0,,0.0,3.0,,,7.0,,,,,,,
2237,061077001200,2011,061077001200,0610770,5.0,5.0,,0.0,0.0,,,3.0,0.5,,,,,,
2238,061077005574,2011,061077005574,0610770,18.0,18.0,,0.0,1.0,,,7.0,,,,,,,
2239,061077012431,2011,061077012431,0610770,1.0,1.0,,0.0,0.0,,,0.0,0.0,,,,,,
2240,061086001206,2011,061086001206,0610860,61.0,58.0,,3.0,1.0,,,9.0,3.0,,,,,,
2241,061086007693,2011,061086007693,0610860,9.0,6.0,,1.0,1.0,,,2.0,1.0,,,,,,
2242,061086011206,2011,061086011206,0610860,58.0,58.0,,2.0,0.0,,,11.0,4.0,,,,,,
2243,061086012157,2011,061086012157,0610860,42.0,39.25,,1.0,5.0,,,9.0,3.0,,,,,,
2244,061086012579,2011,061086012579,0610860,9.0,9.0,,0.0,9.0,,,1.0,1.0,,,,,,
2245,061089001208,2011,061089001208,0610890,32.0,32.0,,1.0,4.0,,,10.0,,,,,,,
2246,061089001209,2011,061089001209,0610890,30.0,30.0,,3.0,4.0,,,5.0,,,,,,,
2247,061089001210,2011,061089001210,0610890,35.0,34.0,,6.0,0.0,,,10.0,,,,,,,
2248,061089001211,2011,061089001211,0610890,27.0,26.0,,6.0,4.0,,,0.0,,,,,,,
2249,061089002034,2011,061089002034,0610890,30.0,30.0,,0.0,0.0,,,6.0,,,,,,,
2250,061089007275,2011,061089007275,0610890,32.0,32.0,,3.0,3.0,,,5.0,,,,,,,
2251,061089007504,2011,061089007504,0610890,33.0,30.0,,5.0,0.0,,,11.0,,,,,,,
2252,061089008493,2011,061089008493,0610890,31.0,31.0,,1.0,0.0,,,7.0,,,,,,,
2253,061089010808,2011,061089010808,0610890,32.0,30.0,,2.0,0.0,,,5.0,,,,,,,
2254,061089011598,2011,061089011598,0610890,31.0,31.0,,1.0,1.0,,,10.0,,,,,,,
2255,061089012512,2011,061089012512,0610890,40.0,37.0,,8.0,4.0,,,5.0,,,,,,,
2256,061089012636,2011,061089012636,0610890,1.0,1.0,,0.0,0.0,,,1.0,,,,,,,
2257,061098001214,2011,061098001214,0610980,2.0,2.33,,0.0,0.0,,,0.0,,,,,,,
2258,061104001218,2011,061104001218,0611040,18.0,18.42,,0.0,0.0,,,3.72,1.0,,,,,,
2259,061104008653,2011,061104008653,0611040,19.0,19.04,,0.0,0.0,,,2.0,,,,,,,
2260,061104008654,2011,061104008654,0611040,13.0,13.72,,1.0,0.0,,,3.0,,,,,,,
2261,061104010438,2011,061104010438,0611040,19.0,19.34,,0.0,1.0,,,1.7,0.83,,,,,,
2262,061104011493,2011,061104011493,0611040,0.0,0.5,,0.0,0.0,,,0.0,0.0,,,,,,
2263,061104011810,2011,061104011810,0611040,0.0,0.5,,0.0,0.0,,,0.0,,,,,,,
2264,061104012826,2011,061104012826,0611040,10.0,10.82,,0.0,0.0,,,1.0,,,,,,,
2265,061110001221,2011,061110001221,0611100,2.0,1.0,,0.0,0.0,,,1.0,,,,,,,
2266,061111001224,2011,061111001224,0611110,29.0,29.0,,2.0,0.0,,,1.0,,,,,,,
2267,061111001225,2011,061111001225,0611110,28.0,28.0,,2.0,0.0,,,4.0,,,,,,,
2268,061111001226,2011,061111001226,0611110,76.0,76.21,,4.0,0.0,,,7.0,5.0,,,,,,
2269,061111001227,2011,061111001227,0611110,28.0,28.0,,0.0,0.0,,,3.0,,,,,,,
2270,061111001228,2011,061111001228,0611110,31.0,31.33,,0.0,5.0,,,1.0,,,,,,,
2271,061111001229,2011,061111001229,0611110,21.0,21.0,,1.0,0.0,,,3.0,,,,,,,
2272,061111001230,2011,061111001230,0611110,27.0,27.0,,0.0,1.0,,,1.0,,,,,,,
2273,061111001231,2011,061111001231,0611110,47.0,47.9,,1.0,0.0,,,1.0,,,,,,,
2274,061111001232,2011,061111001232,0611110,23.0,23.0,,0.0,1.0,,,1.0,,,,,,,
2275,061111001233,2011,061111001233,0611110,23.0,23.0,,8.0,3.0,,,4.0,,,,,,,
2276,061111001234,2011,061111001234,0611110,28.0,28.0,,0.0,0.0,,,1.0,,,,,,,
2277,061111003582,2011,061111003582,0611110,102.0,102.4,,1.0,6.0,,,8.0,6.0,,,,,,
2278,061111006219,2011,061111006219,0611110,27.0,27.0,,0.0,0.0,,,1.0,,,,,,,
2279,061111006220,2011,061111006220,0611110,19.0,19.4,,0.0,1.0,,,1.0,,,,,,,
2280,061111007694,2011,061111007694,0611110,16.0,16.5,,0.0,2.0,,,0.0,1.0,,,,,,
2281,061111008264,2011,061111008264,0611110,22.0,22.0,,1.0,1.0,,,2.0,,,,,,,
2282,061111008560,2011,061111008560,0611110,16.0,16.4,,0.0,1.0,,,0.0,0.5,,,,,,
2283,061111008765,2011,061111008765,0611110,46.0,46.0,,0.0,0.0,,,3.0,,,,,,,
2284,061111008766,2011,061111008766,0611110,34.0,34.6,,0.0,0.0,,,0.0,,,,,,,
2285,061111008819,2011,061111008819,0611110,70.0,70.42,,1.0,5.0,,,3.0,4.0,,,,,,
2286,061111008820,2011,061111008820,0611110,23.0,23.0,,0.0,0.0,,,0.0,,,,,,,
2287,061111009358,2011,061111009358,0611110,23.0,23.0,,2.0,0.0,,,3.0,,,,,,,
2288,061111009785,2011,061111009785,0611110,22.0,22.0,,0.0,0.0,,,2.0,,,,,,,
2289,061111009786,2011,061111009786,0611110,23.0,23.0,,0.0,0.0,,,3.0,,,,,,,
2290,061111010274,2011,061111010274,0611110,30.0,30.0,,0.0,0.0,,,1.0,,,,,,,
2291,061111010275,2011,061111010275,0611110,30.0,30.86,,4.0,4.0,,,6.0,,,,,,,
2292,061111011016,2011,061111011016,0611110,25.0,25.0,,0.0,0.0,,,3.0,,,,,,,
2293,061111011017,2011,061111011017,0611110,27.0,27.8,,0.0,1.0,,,3.0,,,,,,,
2294,061111011244,2011,061111011244,0611110,29.0,29.0,,0.0,0.0,,,2.0,,,,,,,
2295,061111011713,2011,061111011713,0611110,34.0,34.0,,1.0,1.0,,,4.0,,,,,,,
2296,061111011714,2011,061111011714,0611110,36.0,36.0,,1.0,0.0,,,0.0,,,,,,,
2297,061111012080,2011,061111012080,0611110,13.0,13.0,,0.0,1.0,,,1.0,0.5,,,,,,
2298,061111012319,2011,061111012319,0611110,44.0,44.44,,1.0,3.0,,,3.0,2.0,,,,,,
2299,061111012396,2011,061111012396,0611110,39.0,39.0,,2.0,1.0,,,3.0,,,,,,,
2300,061113001236,2011,061113001236,0611130,10.0,10.68,,0.0,0.0,,,0.0,,,,,,,
2301,061122001244,2011,061122001244,0611220,20.0,20.2,,0.0,0.0,,,0.0,,,,,,,
2302,061122001247,2011,061122001247,0611220,30.0,30.1,,1.0,0.0,,,0.0,,,,,,,
2303,061122008822,2011,061122008822,0611220,21.0,21.3,,1.0,1.0,,,0.0,,,,,,,
2304,061122010255,2011,061122010255,0611220,21.0,21.2,,1.0,0.0,,,0.0,,,,,,,
2305,061128001250,2011,061128001250,0611280,25.0,25.2,,3.6,1.8,,,4.0,,,,,,,
2306,061128001251,2011,061128001251,0611280,52.0,52.5,,2.0,1.0,,,12.0,2.0,,,,,,
2307,061128001253,2011,061128001253,0611280,5.0,5.2,,0.4,0.4,,,2.0,0.9,,,,,,
2308,061128001254,2011,061128001254,0611280,18.0,18.67,,0.0,1.0,,,5.0,,,,,,,
2309,061128010328,2011,061128010328,0611280,23.0,23.15,,0.0,1.0,,,9.0,,,,,,,
2310,061128010679,2011,061128010679,0611280,21.0,21.69,,0.5,0.4,,,4.5,,,,,,,
2311,061128011236,2011,061128011236,0611280,1.0,1.0,,0.0,0.0,,,1.0,0.0,,,,,,
2312,061143001259,2011,061143001259,0611430,6.0,6.8,,0.0,0.0,,,0.0,,,,,,,
2313,061146001260,2011,061146001260,0611460,35.0,35.1,,0.0,1.0,,,11.5,,,,,,,
2314,061146001261,2011,061146001261,0611460,22.0,22.4,,0.0,1.0,,,3.0,,,,,,,
2315,061146001262,2011,061146001262,0611460,18.0,13.0,,1.0,0.0,,,4.0,1.0,,,,,,
2316,061146001264,2011,061146001264,0611460,153.0,116.0,,2.0,3.0,,,26.0,9.0,,,,,,
2317,061146001265,2011,061146001265,0611460,54.0,45.0,,0.0,3.0,,,6.0,,,,,,,
2318,061146001266,2011,061146001266,0611460,28.0,28.85,,1.0,0.0,,,8.0,,,,,,,
2319,061146001267,2011,061146001267,0611460,27.0,27.0,,0.0,0.0,,,4.0,,,,,,,
2320,061146001268,2011,061146001268,0611460,55.0,44.0,,0.0,4.0,,,19.6,,,,,,,
2321,061146001269,2011,061146001269,0611460,25.0,25.0,,0.0,0.0,,,12.0,,,,,,,
2322,061146001271,2011,061146001271,0611460,34.0,34.5,,0.0,0.0,,,11.4,,,,,,,
2323,061146001273,2011,061146001273,0611460,35.0,35.8,,0.0,0.0,,,10.0,,,,,,,
2324,061146001274,2011,061146001274,0611460,33.0,33.0,,0.0,0.0,,,13.6,,,,,,,
2325,061146001275,2011,061146001275,0611460,53.0,47.0,,0.0,0.0,,,13.0,,,,,,,
2326,061146001277,2011,061146001277,0611460,20.0,20.0,,0.0,0.0,,,5.0,,,,,,,
2327,061146001278,2011,061146001278,0611460,140.0,114.0,,1.0,6.0,,,24.0,8.0,,,,,,
2328,061146001279,2011,061146001279,0611460,56.0,44.0,,2.0,1.0,,,9.0,,,,,,,
2329,061146001280,2011,061146001280,0611460,29.0,29.0,,0.0,0.0,,,8.0,,,,,,,
2330,061146003196,2011,061146003196,0611460,25.0,25.0,,0.0,0.0,,,5.0,,,,,,,
2331,061146007107,2011,061146007107,0611460,25.0,25.0,,0.0,0.0,,,6.0,,,,,,,
2332,061146010237,2011,061146010237,0611460,31.0,31.8,,0.0,0.0,,,10.0,,,,,,,
2333,061149001281,2011,061149001281,0611490,21.0,21.4,,0.0,0.0,,,14.5,,,,,,,
2334,061149003494,2011,061149003494,0611490,36.0,36.4,,1.0,0.0,,,11.0,,,,,,,
2335,061149003503,2011,061149003503,0611490,26.0,26.0,,0.0,0.0,,,10.5,,,,,,,
2336,061149007599,2011,061149007599,0611490,24.0,24.0,,0.0,0.0,,,12.25,,,,,,,
2337,061149008253,2011,061149008253,0611490,39.0,39.0,,1.0,0.0,,,8.0,,,,,,,
2338,061149009791,2011,061149009791,0611490,26.0,26.0,,0.0,0.0,,,9.0,,,,,,,
2339,061149010268,2011,061149010268,0611490,31.0,31.0,,0.0,0.0,,,12.0,,,,,,,
2340,061149010574,2011,061149010574,0611490,39.0,39.0,,0.0,0.0,,,18.0,,,,,,,
2341,061149011703,2011,061149011703,0611490,24.0,24.0,,0.0,0.0,,,14.0,,,,,,,
2342,061149012299,2011,061149012299,0611490,29.0,29.6,,0.0,0.0,,,9.0,,,,,,,
2343,061152001282,2011,061152001282,0611520,17.0,17.0,,1.0,0.0,,,7.0,,,,,,,
2344,061152001283,2011,061152001283,0611520,19.0,19.0,,1.0,0.0,,,2.0,,,,,,,
2345,061152001284,2011,061152001284,0611520,43.0,43.0,,1.0,3.0,,,18.0,3.0,,,,,,
2346,061152001285,2011,061152001285,0611520,17.0,17.0,,1.0,0.0,,,3.0,,,,,,,
2347,061152001286,2011,061152001286,0611520,5.0,5.0,,1.0,0.0,,,2.0,1.0,,,,,,
2348,061152001287,2011,061152001287,0611520,23.0,23.0,,1.0,0.0,,,8.0,,,,,,,
2349,061152001288,2011,061152001288,0611520,23.0,23.0,,0.0,0.0,,,2.0,,,,,,,
2350,061152001289,2011,061152001289,0611520,18.0,18.0,,0.0,0.0,,,3.0,,,,,,,
2351,061155001290,2011,061155001290,0611550,10.0,10.0,,0.0,0.0,,,1.0,,,,,,,
2352,061161001291,2011,061161001291,0611610,2.0,2.0,,0.0,0.0,,,0.0,,,,,,,
2353,061161012748,2011,061161012748,0611610,8.0,8.82,,0.0,0.0,,,0.0,,,,,,,
2354,061167001292,2011,061167001292,0611670,9.0,9.0,,0.0,0.0,,,0.0,,,,,,,
2355,061167007826,2011,061167007826,0611670,1.0,1.0,,0.0,0.0,,,0.0,,,,,,,
2356,061170001294,2011,061170001294,0611700,7.0,7.46,,0.0,0.0,,,1.0,0.4,,,,,,
2357,061170007828,2011,061170007828,0611700,1.0,1.0,,0.0,0.0,,,1.0,0.1,,,,,,
2358,061173001295,2011,061173001295,0611730,22.0,22.0,,0.0,0.0,,,1.6,,,,,,,
2359,061173001296,2011,061173001296,0611730,22.0,21.0,,1.0,0.0,,,1.4,1.0,,,,,,
2360,061173008824,2011,061173008824,0611730,14.0,14.0,,0.0,0.0,,,2.8,,,,,,,
2361,061176001297,2011,061176001297,0611760,30.0,30.0,,5.0,2.0,,,15.0,,,,,,,
2362,061176001298,2011,061176001298,0611760,30.0,30.0,,4.0,0.0,,,11.0,,,,,,,
2363,061176010446,2011,061176010446,0611760,25.0,25.0,,2.0,1.0,,,15.0,,,,,,,
2364,061176011367,2011,061176011367,0611760,1.0,1.0,,0.0,0.0,,,1.0,,,,,,,
2365,061178001299,2011,061178001299,0611780,16.0,16.2,,0.0,0.0,,,0.0,1.0,,,,,,
2366,061178006769,2011,061178006769,0611780,0.0,0.5,,0.0,0.0,,,0.0,0.5,,,,,,
2367,061182001300,2011,061182001300,0611820,22.0,22.2,,0.0,0.0,,,3.0,1.0,,,,,,
2368,061182001301,2011,061182001301,0611820,81.0,81.0,,9.0,5.0,,,12.0,2.0,,,,,,
2369,061182001302,2011,061182001302,0611820,116.0,116.4,,1.0,3.0,,,18.0,4.0,,,,,,
2370,061182001303,2011,061182001303,0611820,46.0,46.52,,4.1,1.9,,,6.0,2.0,,,,,,
2371,061182001304,2011,061182001304,0611820,66.0,66.8,,1.5,2.3,,,15.0,2.0,,,,,,
2372,061182001305,2011,061182001305,0611820,77.0,77.8,,2.3,2.8,,,10.0,1.0,,,,,,
2373,061182001306,2011,061182001306,0611820,63.0,62.0,,4.2,2.0,,,21.0,2.0,,,,,,
2374,061182001307,2011,061182001307,0611820,80.0,80.5,,0.0,3.0,,,16.0,3.0,,,,,,
2375,061182001308,2011,061182001308,0611820,80.0,80.2,,4.0,2.0,,,9.0,1.0,,,,,,
2376,061182001309,2011,061182001309,0611820,84.0,83.8,,2.6,5.0,,,13.0,2.0,,,,,,
2377,061182001310,2011,061182001310,0611820,63.0,63.55,,4.8,1.7,,,12.0,2.0,,,,,,
2378,061182006643,2011,061182006643,0611820,8.0,8.0,,1.0,0.0,,,1.0,0.0,,,,,,
2379,061182010318,2011,061182010318,0611820,4.0,4.0,,1.0,0.0,,,1.0,0.0,,,,,,
2380,061182010320,2011,061182010320,0611820,6.0,6.0,,0.0,0.0,,,0.0,0.0,,,,,,
2381,061182010665,2011,061182010665,0611820,92.0,92.1,,1.0,0.0,,,15.0,2.0,,,,,,
2382,061185001311,2011,061185001311,0611850,17.0,17.0,,1.0,0.0,,,3.0,,,,,,,
2383,061185001312,2011,061185001312,0611850,50.0,50.0,,1.0,2.0,,,14.0,,,,,,,
2384,061185001313,2011,061185001313,0611850,29.0,29.0,,0.0,1.0,,,4.0,,,,,,,
2385,061185001314,2011,061185001314,0611850,52.0,52.0,,2.0,1.0,,,16.0,,,,,,,
2386,061185001315,2011,061185001315,0611850,40.0,40.0,,2.0,1.0,,,11.0,,,,,,,
2387,061185001316,2011,061185001316,0611850,30.0,30.0,,1.0,0.0,,,11.0,,,,,,,
2388,061185001317,2011,061185001317,0611850,34.0,34.0,,0.0,1.0,,,16.0,,,,,,,
2389,061185001318,2011,061185001318,0611850,25.0,25.0,,0.0,0.0,,,7.0,,,,,,,
2390,061185001319,2011,061185001319,0611850,23.0,23.0,,1.0,2.0,,,5.0,,,,,,,
2391,061185001320,2011,061185001320,0611850,38.0,38.0,,0.0,0.0,,,11.0,,,,,,,
2392,061185001321,2011,061185001321,0611850,37.0,37.0,,3.0,1.0,,,7.0,,,,,,,
2393,061185001322,2011,061185001322,0611850,26.0,26.0,,0.0,2.0,,,5.0,,,,,,,
