ncessch,year,leaid,race,sex,students_AP_exam_none,students_AP_exam_oneormore,latitude,longitude,enrollment,school_name
60985001049.0,2011,609850.0,99,99,139.0,382.0,33.872579,-117.585429,3225.0,CORONA HIGH
60985001061.0,2011,609850.0,99,99,150.0,271.0,33.912156,-117.546975,2237.0,NORCO HIGH
60985004959.0,2011,609850.0,99,99,150.0,785.0,33.836343,-117.546447,3765.0,SANTIAGO HIGH
60985009532.0,2011,609850.0,99,99,331.0,535.0,33.858655,-117.545453,3148.0,CENTENNIAL HIGH
60985011709.0,2011,609850.0,99,99,219.0,532.0,33.953617,-117.568308,3369.0,ELEANOR ROOSEVELT HIGH
60987001071.0,2011,609870.0,99,99,141.0,380.0,32.691741,-117.178272,1085.0,CORONADO HIGH
60994001081.0,2011,609940.0,99,99,49.0,108.0,38.340432,-122.68335,1490.0,RANCHO COTATE HIGH
60994010688.0,2011,609940.0,99,99,0.0,0.0,38.340137,-122.674046,215.0,TECHNOLOGY HIGH
61005001093.0,2011,610050.0,99,99,48.0,239.0,34.081279,-117.900112,1448.0,COVINA HIGH
61005001102.0,2011,610050.0,99,99,16.0,345.0,34.094204,-117.91068,1535.0,NORTHVIEW HIGH
61005001105.0,2011,610050.0,99,99,35.0,780.0,34.062072,-117.88266,1953.0,SOUTH HILLS HIGH
61026001116.0,2011,610260.0,99,99,0.0,0.0,34.0075,-118.402473,2268.0,CULVER CITY HIGH
61035001159.0,2011,610350.0,99,99,32.0,193.0,36.549386,-119.28755,941.0,OROSI HIGH
61062001176.0,2011,610620.0,99,99,265.0,573.0,38.556326,-121.750908,1718.0,DAVIS SENIOR HIGH
61062001177.0,2011,610620.0,99,99,0.0,2.0,38.552083,-121.777176,405.0,RALPH WALDO EMERSON JUNIOR HIGH
61062001178.0,2011,610620.0,99,99,6.0,4.0,38.556296,-121.737961,732.0,OLIVER WENDELL HOLMES JUNIOR HIGH
61062010344.0,2011,610620.0,99,99,4.0,2.0,38.547569,-121.745154,131.0,DAVIS SCHOOL FOR INDEPENDENT STUDY
61062011541.0,2011,610620.0,99,99,0.0,0.0,38.563659,-121.701784,729.0,FRANCES ELLEN WATKINS HARPER JUNIOR HIGH
61062012422.0,2011,610620.0,99,99,116.0,2.0,38.553053,-121.733774,489.0,DA VINCI CHARTER ACADEMY
61077001193.0,2011,610770.0,99,99,93.0,48.0,41.769525,-124.209239,1049.0,DEL NORTE HIGH
61086001206.0,2011,610860.0,99,99,11.0,271.0,35.778569,-119.238726,1642.0,DELANO HIGH
61086011206.0,2011,610860.0,99,99,4.0,243.0,35.766301,-119.22115,1446.0,CESAR E. CHAVEZ HIGH
61086012157.0,2011,610860.0,99,99,42.0,111.0,35.771696,-119.268287,1099.0,ROBERT F. KENNEDY HIGH
61104001218.0,2011,611040.0,99,99,28.0,19.0,37.52409,-120.804757,361.0,DENAIR HIGH
61104010438.0,2011,611040.0,99,99,2.0,0.0,37.524639,-120.803863,340.0,DENAIR CHARTER ACADEMY
61111001226.0,2011,611110.0,99,99,119.0,417.0,33.714327,-116.239665,2110.0,INDIO HIGH
61111003582.0,2011,611110.0,99,99,16.0,236.0,33.713795,-116.280931,2999.0,LA QUINTA HIGH
61111008819.0,2011,611110.0,99,99,78.0,413.0,33.731914,-116.358586,2003.0,PALM DESERT HIGH
61111012319.0,2011,611110.0,99,99,30.0,142.0,33.76487,-116.27021,1218.0,SHADOW HILLS HIGH
61128001251.0,2011,611280.0,99,99,0.0,0.0,38.446474,-121.815949,1154.0,DIXON HIGH
61146001264.0,2011,611460.0,99,99,57.0,335.0,33.939072,-118.128329,4255.0,DOWNEY HIGH
61146001278.0,2011,611460.0,99,99,82.0,370.0,33.935721,-118.140643,3727.0,WARREN HIGH
61152001284.0,2011,611520.0,99,99,4.0,179.0,34.136036,-117.971827,1200.0,DUARTE HIGH
61173001296.0,2011,611730.0,99,99,2.0,51.0,39.648083,-121.802595,358.0,DURHAM HIGH
61178001299.0,2011,611780.0,99,99,6.0,100.0,38.911751,-121.52675,325.0,EAST NICOLAUS HIGH
61182001301.0,2011,611820.0,99,99,212.0,200.0,37.293197,-121.829977,2236.0,ANDREW P. HILL HIGH
61182001302.0,2011,611820.0,99,99,219.0,545.0,37.368903,-121.857659,3270.0,INDEPENDENCE HIGH
61182001303.0,2011,611820.0,99,99,143.0,244.0,37.366605,-121.830784,1416.0,JAMES LICK HIGH
61182001304.0,2011,611820.0,99,99,76.0,250.0,37.346212,-121.807867,1601.0,MT. PLEASANT HIGH
61182001305.0,2011,611820.0,99,99,94.0,320.0,37.253903,-121.819997,2117.0,OAK GROVE HIGH
61182001306.0,2011,611820.0,99,99,88.0,273.0,37.330518,-121.829947,1503.0,WILLIAM C. OVERFELT HIGH
61182001307.0,2011,611820.0,99,99,257.0,432.0,37.401632,-121.85125,2208.0,PIEDMONT HILLS HIGH
61182001308.0,2011,611820.0,99,99,200.0,362.0,37.235555,-121.82867,2248.0,SANTA TERESA HIGH
61182001309.0,2011,611820.0,99,99,254.0,484.0,37.304449,-121.805902,2368.0,SILVER CREEK HIGH
61182001310.0,2011,611820.0,99,99,106.0,144.0,37.318435,-121.849308,1661.0,YERBA BUENA HIGH
61182010665.0,2011,611820.0,99,99,98.0,747.0,37.324036,-121.778677,2629.0,EVERGREEN VALLEY HIGH
61187001325.0,2011,611870.0,99,99,0.0,9.0,38.57592,-119.511419,71.0,COLEVILLE HIGH
61187001328.0,2011,611870.0,99,99,2.0,15.0,37.961084,-119.119942,60.0,LEE VINING HIGH
61207001342.0,2011,612070.0,99,99,0.0,280.0,38.733186,-120.811463,1408.0,EL DORADO HIGH
61207001344.0,2011,612070.0,99,99,19.0,347.0,38.673757,-120.941937,1890.0,PONDEROSA HIGH
61207007279.0,2011,612070.0,99,99,90.0,553.0,38.681063,-121.07029,2261.0,OAK RIDGE HIGH
61207007957.0,2011,612070.0,99,99,0.0,154.0,38.676324,-120.839038,985.0,UNION MINE HIGH
61212000439.0,2011,612120.0,99,99,0.0,258.0,34.036,-118.0435,1536.0,SOUTH EL MONTE HIGH
61212001363.0,2011,612120.0,99,99,0.0,480.0,34.093967,-118.021769,2312.0,ARROYO HIGH
61212001364.0,2011,612120.0,99,99,0.0,352.0,34.064264,-118.033998,1928.0,EL MONTE HIGH
61212001365.0,2011,612120.0,99,99,0.0,179.0,34.054518,-118.011776,1769.0,MOUNTAIN VIEW HIGH
61212001366.0,2011,612120.0,99,99,4.0,405.0,34.084761,-118.071787,1994.0,ROSEMEAD HIGH
61218001372.0,2011,612180.0,99,99,28.0,517.0,33.984065,-118.088381,3039.0,EL RANCHO HIGH
61221001388.0,2011,612210.0,99,99,39.0,461.0,33.92456,-118.4137,1224.0,EL SEGUNDO HIGH
61233001398.0,2011,612330.0,99,99,76.0,448.0,38.408538,-121.374709,1736.0,ELK GROVE HIGH
61233001414.0,2011,612330.0,99,99,41.0,362.0,38.454384,-121.430766,1554.0,VALLEY HIGH
61233003662.0,2011,612330.0,99,99,126.0,90.0,38.42887,-121.428741,1641.0,LAGUNA CREEK HIGH
61233007226.0,2011,612330.0,99,99,116.0,364.0,38.456218,-121.346989,2340.0,SHELDON HIGH
61233009534.0,2011,612330.0,99,99,44.0,186.0,38.468418,-121.393195,1571.0,FLORIN HIGH
61233010593.0,2011,612330.0,99,99,267.0,604.0,38.392847,-121.430173,2813.0,FRANKLIN HIGH
61233011061.0,2011,612330.0,99,99,252.0,224.0,38.449353,-121.398355,2183.0,MONTEREY TRAIL HIGH
61233011067.0,2011,612330.0,99,99,130.0,494.0,38.426382,-121.33981,2490.0,PLEASANT GROVE HIGH
61233012274.0,2011,612330.0,99,99,105.0,282.0,38.39929,-121.39747,1695.0,COSUMNES OAKS HIGH
61263001426.0,2011,612630.0,99,99,4.0,27.0,37.835838,-122.282408,269.0,EMERY SECONDARY
61284001448.0,2011,612840.0,99,99,86.0,89.0,37.799207,-120.994394,925.0,ESCALON HIGH
61291001465.0,2011,612910.0,99,99,115.0,395.0,33.145642,-117.091407,2725.0,ESCONDIDO HIGH
61291001466.0,2011,612910.0,99,99,38.0,292.0,33.129733,-117.04145,2284.0,ORANGE GLEN HIGH
61291001467.0,2011,612910.0,99,99,155.0,625.0,33.07636,-117.056581,2525.0,SAN PASQUAL HIGH
61293001470.0,2011,612930.0,99,99,2.0,35.0,38.691844,-122.016361,295.0,ESPARTO HIGH
61323001504.0,2011,613230.0,99,99,29.0,83.0,36.298142,-119.135444,986.0,EXETER HIGH
61336001510.0,2011,613360.0,99,99,24.0,6.0,38.251504,-122.03669,2240.0,ARMIJO HIGH
61336001516.0,2011,613360.0,99,99,92.0,127.0,38.274561,-122.031328,1502.0,FAIRFIELD HIGH
61336010429.0,2011,613360.0,99,99,118.0,229.0,38.199544,-122.146546,2154.0,ANGELO RODRIGUEZ HIGH
61347001536.0,2011,613470.0,99,99,0.0,4.0,41.045981,-121.399669,235.0,FALL RIVER JUNIOR-SENIOR HIGH
61353001545.0,2011,613530.0,99,99,44.0,325.0,33.348627,-117.241104,2634.0,FALLBROOK HIGH
61353005258.0,2011,613530.0,99,99,2.0,0.0,33.348578,-117.238022,88.0,OASIS HIGH (ALTERNATIVE)
61380001555.0,2011,613800.0,99,99,12.0,118.0,34.403009,-118.914796,1019.0,FILLMORE SENIOR HIGH
61384001561.0,2011,613840.0,99,99,0.0,62.0,36.846671,-120.446407,654.0,FIREBAUGH HIGH
61389001568.0,2011,613890.0,99,99,112.0,158.0,38.600425,-121.306276,1770.0,CORDOVA HIGH
61389001570.0,2011,613890.0,99,99,85.0,354.0,38.648936,-121.156681,1979.0,FOLSOM HIGH
61389011932.0,2011,613890.0,99,99,60.0,321.0,38.655846,-121.105649,1428.0,VISTA DEL LAGO HIGH
61392001589.0,2011,613920.0,99,99,120.0,488.0,34.081464,-117.453191,2989.0,FONTANA HIGH
61392008290.0,2011,613920.0,99,99,332.0,262.0,34.050916,-117.492883,2477.0,HENRY J. KAISER HIGH
61392010301.0,2011,613920.0,99,99,160.0,225.0,34.129917,-117.4486,2681.0,FONTANA A. B. MILLER HIGH
61392011099.0,2011,613920.0,99,99,81.0,360.0,34.148459,-117.465123,2482.0,SUMMIT HIGH
61392012517.0,2011,613920.0,99,99,118.0,128.0,34.058903,-117.448735,1582.0,JURUPA HILLS HIGH
61407001610.0,2011,614070.0,99,99,0.0,26.0,39.437775,-123.787597,516.0,FORT BRAGG HIGH
61419001620.0,2011,614190.0,99,99,0.0,105.0,40.595177,-124.153667,836.0,FORTUNA UNION HIGH
61425001638.0,2011,614250.0,99,99,34.0,136.0,36.632732,-119.670845,666.0,FOWLER HIGH
61440001654.0,2011,614400.0,99,99,135.0,538.0,37.5637,-122.0182,1986.0,AMERICAN HIGH
61440001671.0,2011,614400.0,99,99,295.0,580.0,37.524954,-121.966911,2086.0,IRVINGTON HIGH
61440001672.0,2011,614400.0,99,99,108.0,149.0,37.529111,-121.986468,1388.0,JOHN F. KENNEDY HIGH
61440001678.0,2011,614400.0,99,99,80.0,1035.0,37.544896,-121.935604,2212.0,MISSION SAN JOSE HIGH
61440001692.0,2011,614400.0,99,99,124.0,273.0,37.55184,-121.9951,1932.0,WASHINGTON HIGH
61443001695.0,2011,614430.0,99,99,24.0,454.0,37.319415,-122.009146,1902.0,CUPERTINO HIGH
61443001696.0,2011,614430.0,99,99,53.0,271.0,37.353754,-122.035252,1984.0,FREMONT HIGH
61443001697.0,2011,614430.0,99,99,33.0,487.0,37.33591,-122.048321,2312.0,HOMESTEAD HIGH
61443001698.0,2011,614430.0,99,99,82.0,629.0,37.300205,-122.003992,1788.0,LYNBROOK HIGH
61443001699.0,2011,614430.0,99,99,61.0,970.0,37.31542,-122.0564,2513.0,MONTA VISTA HIGH
61455001711.0,2011,614550.0,99,99,305.0,476.0,36.817667,-119.809622,2545.0,BULLARD HIGH
61455001723.0,2011,614550.0,99,99,210.0,628.0,36.719861,-119.8058,2198.0,EDISON HIGH
61455001730.0,2011,614550.0,99,99,142.0,153.0,36.767095,-119.804574,2395.0,FRESNO HIGH
61455001737.0,2011,614550.0,99,99,132.0,367.0,36.817798,-119.769992,1832.0,HERBERT HOOVER HIGH
61455001754.0,2011,614550.0,99,99,129.0,302.0,36.774162,-119.756767,2357.0,MCLANE HIGH
61455001762.0,2011,614550.0,99,99,158.0,467.0,36.742362,-119.75295,2184.0,ROOSEVELT HIGH
61455001986.0,2011,614550.0,99,99,19.0,0.0,36.733221,-119.735595,446.0,CAMBRIDGE CONTINUATION HIGH
61455007963.0,2011,614550.0,99,99,134.0,454.0,36.733549,-119.716678,3175.0,SUNNYSIDE HIGH
61455008841.0,2011,614550.0,99,99,49.0,144.0,36.784118,-119.75205,963.0,ERMA DUNCAN POLYTECHNICAL HIGH
61476001809.0,2011,614760.0,99,99,22.0,328.0,33.861496,-117.978351,1937.0,BUENA PARK HIGH
61476001810.0,2011,614760.0,99,99,229.0,431.0,33.875636,-117.921906,2219.0,FULLERTON UNION HIGH
61476001811.0,2011,614760.0,99,99,16.0,322.0,33.937016,-117.95681,2256.0,LA HABRA HIGH
61476001814.0,2011,614760.0,99,99,44.0,439.0,33.927174,-117.925258,2010.0,SONORA HIGH
61476001815.0,2011,614760.0,99,99,80.0,729.0,33.884512,-117.953783,2438.0,SUNNY HILLS HIGH
61476001816.0,2011,614760.0,99,99,104.0,824.0,33.880587,-117.894391,2654.0,TROY HIGH
61482001821.0,2011,614820.0,99,99,55.0,191.0,38.256466,-121.298622,984.0,GALT HIGH
61482012403.0,2011,614820.0,99,99,67.0,243.0,38.285006,-121.282595,1145.0,LIBERTY RANCH HIGH
61488001827.0,2011,614880.0,99,99,156.0,0.0,33.761054,-117.964835,2086.0,BOLSA GRANDE HIGH
61488001844.0,2011,614880.0,99,99,191.0,0.0,33.778202,-117.937277,2409.0,GARDEN GROVE HIGH
61488001854.0,2011,614880.0,99,99,163.0,0.0,33.737104,-117.948794,2202.0,LA QUINTA HIGH
61488001858.0,2011,614880.0,99,99,197.0,0.0,33.722274,-117.926926,2041.0,LOS AMIGOS HIGH
61488001868.0,2011,614880.0,99,99,154.0,0.0,33.7817,-118.013299,1794.0,PACIFICA HIGH
61488001874.0,2011,614880.0,99,99,123.0,0.0,33.798872,-117.986237,1992.0,RANCHO ALAMITOS HIGH
61488001878.0,2011,614880.0,99,99,167.0,0.0,33.766176,-117.91372,2330.0,SANTIAGO HIGH
61495001667.0,2011,614950.0,99,99,0.0,130.0,40.676727,-122.374253,831.0,CENTRAL VALLEY HIGH
61515001906.0,2011,615150.0,99,99,12.0,6.0,38.720249,-122.890503,70.0,GEYSERVILLE EDUCATIONAL PARK HIGH
61518001911.0,2011,615180.0,99,99,39.0,177.0,36.995639,-121.576068,1475.0,GILROY HIGH
61518012174.0,2011,615180.0,99,99,91.0,89.0,36.972533,-121.569788,248.0,DR. T. J. OWENS GILROY EARLY COLLEGE ACADEMY
61518012264.0,2011,615180.0,99,99,8.0,245.0,37.039674,-121.604378,1463.0,CHRISTOPHER HIGH
61524000440.0,2011,615240.0,99,99,0.0,0.0,34.23747,-118.262121,98.0,VERDUGO ACADEMY
61524001923.0,2011,615240.0,99,99,111.0,894.0,34.223606,-118.243244,2906.0,CRESCENTA VALLEY HIGH
61524001924.0,2011,615240.0,99,99,6.0,4.0,34.148932,-118.251147,267.0,DAILY (ALLAN F.) HIGH (CONTINUATION)
61524001931.0,2011,615240.0,99,99,106.0,382.0,34.145582,-118.233337,2838.0,GLENDALE HIGH
61524001933.0,2011,615240.0,99,99,81.0,333.0,34.165808,-118.270432,1947.0,HERBERT HOOVER HIGH
61524007518.0,2011,615240.0,99,99,45.0,248.0,34.237278,-118.253831,1130.0,ANDERSON W. CLARK MAGNET HIGH
61527001953.0,2011,615270.0,99,99,22.0,541.0,34.135088,-117.837159,2476.0,GLENDORA HIGH
61623002018.0,2011,616230.0,99,99,6.0,378.0,32.799182,-116.94762,2178.0,EL CAJON VALLEY HIGH
61623002019.0,2011,616230.0,99,99,15.0,398.0,32.868092,-116.91713,1713.0,EL CAPITAN HIGH
61623002020.0,2011,616230.0,99,99,20.0,515.0,32.799318,-116.915065,2752.0,GRANITE HILLS HIGH
61623002022.0,2011,616230.0,99,99,13.0,492.0,32.780696,-116.986349,2602.0,GROSSMONT HIGH
61623002023.0,2011,616230.0,99,99,120.0,427.0,32.754868,-117.037595,2463.0,HELIX HIGH
61623002024.0,2011,616230.0,99,99,24.0,689.0,32.735371,-116.973453,1795.0,MONTE VISTA HIGH
61623002025.0,2011,616230.0,99,99,10.0,288.0,32.722595,-117.016759,1556.0,MOUNT MIGUEL HIGH
61623002026.0,2011,616230.0,99,99,11.0,368.0,32.856945,-116.968385,1411.0,SANTANA HIGH
61623002028.0,2011,616230.0,99,99,18.0,602.0,32.75945,-116.921392,2112.0,VALHALLA HIGH
61623008594.0,2011,616230.0,99,99,11.0,796.0,32.730122,-116.925152,2175.0,STEELE CANYON HIGH
61623009141.0,2011,616230.0,99,99,19.0,634.0,32.847584,-117.015619,1956.0,WEST HILLS HIGH
,2011,,99,99,0.0,0.0,,,,
61632302033.0,2011,616323.0,99,99,32.0,58.0,37.261239,-121.001426,499.0,GUSTINE HIGH
61632502049.0,2011,616325.0,99,99,78.0,103.0,34.026035,-117.955539,1595.0,LA PUENTE HIGH
61632502053.0,2011,616325.0,99,99,22.0,403.0,34.007454,-117.975692,2053.0,LOS ALTOS HIGH
61632502072.0,2011,616325.0,99,99,86.0,437.0,33.998168,-117.947452,1737.0,GLEN A. WILSON HIGH
61632502074.0,2011,616325.0,99,99,52.0,113.0,34.028911,-117.937014,1224.0,WILLIAM WORKMAN HIGH
61650002085.0,2011,616500.0,99,99,26.0,162.0,36.343931,-119.644754,1503.0,HANFORD HIGH
61650007506.0,2011,616500.0,99,99,25.0,129.0,36.330539,-119.661912,1336.0,HANFORD WEST HIGH
61650012317.0,2011,616500.0,99,99,13.0,51.0,36.33721,-119.689938,666.0,SIERRA PACIFIC HIGH
61668011295.0,2011,616680.0,99,99,0.0,209.0,33.920325,-118.354112,595.0,HAWTHORNE MATH AND SCIENCE ACADEMY
61674002116.0,2011,616740.0,99,99,6.0,157.0,37.671804,-122.068497,1640.0,HAYWARD HIGH
61674002124.0,2011,616740.0,99,99,8.0,274.0,37.624798,-122.09014,1894.0,MT. EDEN HIGH
61674002135.0,2011,616740.0,99,99,10.0,259.0,37.64263,-122.0662,1270.0,TENNYSON HIGH
61692002154.0,2011,616920.0,99,99,69.0,354.0,33.728582,-116.933841,2514.0,HEMET HIGH
61692009852.0,2011,616920.0,99,99,41.0,150.0,33.719841,-117.008816,1763.0,WEST VALLEY HIGH
61692011020.0,2011,616920.0,99,99,43.0,41.0,33.57071,-116.660637,354.0,HAMILTON HIGH
61692011869.0,2011,616920.0,99,99,4.0,6.0,33.738581,-116.936783,197.0,HEMET ACADEMY FOR APPLIED ACADEMICS AND TECHNOLOGY
61692012024.0,2011,616920.0,99,99,33.0,138.0,33.769002,-117.01782,1550.0,TAHQUITZ HIGH
61722002177.0,2011,617220.0,99,99,0.0,49.0,37.399579,-120.851773,684.0,HILMAR HIGH
61743002185.0,2011,617430.0,99,99,4.0,44.0,32.815214,-115.386799,539.0,HOLTVILLE HIGH
61806002226.0,2011,618060.0,99,99,81.0,349.0,33.651807,-117.968572,2662.0,EDISON HIGH
61806002228.0,2011,618060.0,99,99,100.0,650.0,33.705056,-117.961392,3487.0,FOUNTAIN VALLEY HIGH
61806002230.0,2011,618060.0,99,99,191.0,481.0,33.676405,-118.002363,2811.0,HUNTINGTON BEACH HIGH
61806002232.0,2011,618060.0,99,99,76.0,441.0,33.731806,-118.026339,2827.0,MARINA HIGH
61806002233.0,2011,618060.0,99,99,69.0,202.0,33.714407,-118.001115,1482.0,OCEAN VIEW HIGH
61806002234.0,2011,618060.0,99,99,75.0,343.0,33.752867,-118.00961,2680.0,WESTMINSTER HIGH
61821002243.0,2011,618210.0,99,99,11.0,115.0,32.847879,-115.576607,1002.0,IMPERIAL HIGH
61839002254.0,2011,618390.0,99,99,128.0,120.0,33.960738,-118.35536,1517.0,INGLEWOOD HIGH
61839002260.0,2011,618390.0,99,99,114.0,218.0,33.940042,-118.332377,1111.0,MORNINGSIDE HIGH
61839008716.0,2011,618390.0,99,99,17.0,125.0,33.959079,-118.357738,435.0,CITY HONORS COLLEGE PREPARATORY CHARTER
61869010705.0,2011,618690.0,99,99,10.0,2.0,34.27579,-118.7884,294.0,CALIFORNIA VIRTUAL ACADEMY @ JAMESTOWN
61887011787.0,2011,618870.0,99,99,21.0,10.0,34.27641,-118.7886,1246.0,CALIFORNIA VIRTUAL ACADEMY @ SAN MATEO
61893002293.0,2011,618930.0,99,99,8.0,111.0,37.696046,-122.467302,1181.0,JEFFERSON HIGH
61893002294.0,2011,618930.0,99,99,11.0,83.0,37.63879,-122.48662,613.0,OCEANA HIGH
61893002296.0,2011,618930.0,99,99,4.0,201.0,37.595057,-122.47555,1230.0,TERRA NOVA HIGH
61893002298.0,2011,618930.0,99,99,4.0,224.0,37.683895,-122.483033,1723.0,WESTMOOR HIGH
61899002302.0,2011,618990.0,99,99,4.0,57.0,38.05384,-122.221419,480.0,JOHN SWETT HIGH
61911002305.0,2011,619110.0,99,99,6.0,36.0,33.077096,-116.595139,169.0,JULIAN HIGH
61926002318.0,2011,619260.0,99,99,79.0,88.0,33.999102,-117.426691,1664.0,RUBIDOUX HIGH
61926009556.0,2011,619260.0,99,99,55.0,197.0,34.002362,-117.521324,1874.0,JURUPA VALLEY HIGH
61926012095.0,2011,619260.0,99,99,59.0,281.0,34.00859,-117.450717,2378.0,PATRIOT HIGH
61932002325.0,2011,619320.0,99,99,0.0,9.0,38.974633,-122.830135,564.0,KELSEYVILLE HIGH
61949008866.0,2011,619490.0,99,99,8.0,114.0,36.732531,-120.065982,1242.0,KERMAN HIGH
61954002041.0,2011,619540.0,99,99,98.0,233.0,35.398516,-119.097822,1797.0,CENTENNIAL HIGH
61954002339.0,2011,619540.0,99,99,12.0,268.0,35.218153,-118.8359,2487.0,ARVIN HIGH
61954002340.0,2011,619540.0,99,99,170.0,214.0,35.369666,-119.024784,2824.0,BAKERSFIELD HIGH
61954002343.0,2011,619540.0,99,99,103.0,173.0,35.381109,-118.964744,2246.0,EAST BAKERSFIELD HIGH
61954002344.0,2011,619540.0,99,99,4.0,0.0,35.364828,-118.916455,1974.0,FOOTHILL HIGH
61954002345.0,2011,619540.0,99,99,175.0,104.0,35.400829,-118.933709,1935.0,HIGHLAND HIGH
61954002347.0,2011,619540.0,99,99,27.0,20.0,35.607778,-118.464967,531.0,KERN VALLEY HIGH
61954002350.0,2011,619540.0,99,99,187.0,92.0,35.429666,-119.027383,1809.0,NORTH HIGH
61954002352.0,2011,619540.0,99,99,88.0,77.0,35.508429,-119.268396,1527.0,SHAFTER HIGH
61954002353.0,2011,619540.0,99,99,0.0,243.0,35.323531,-119.014098,1981.0,SOUTH HIGH
61954002356.0,2011,619540.0,99,99,129.0,65.0,35.343209,-119.059799,2110.0,WEST HIGH
61954003116.0,2011,619540.0,99,99,130.0,109.0,35.277228,-119.058276,2196.0,RIDGEVIEW HIGH
61954007994.0,2011,619540.0,99,99,70.0,304.0,35.366421,-119.128967,1801.0,LIBERTY HIGH
61954010223.0,2011,619540.0,99,99,81.0,327.0,35.326801,-119.124875,2069.0,STOCKDALE HIGH
61954011297.0,2011,619540.0,99,99,29.0,151.0,35.279506,-119.009556,2525.0,GOLDEN VALLEY HIGH
61954011601.0,2011,619540.0,99,99,172.0,269.0,35.417791,-119.148188,2481.0,FRONTIER HIGH
61954012132.0,2011,619540.0,99,99,290.0,115.0,35.282669,-119.109889,1784.0,INDEPENDENCE HIGH
61954012155.0,2011,619540.0,99,99,144.0,67.0,35.337631,-118.933281,2015.0,MIRA MONTE HIGH
61965002360.0,2011,619650.0,99,99,9.0,39.0,36.208641,-121.135652,889.0,KING CITY HIGH
61965008221.0,2011,619650.0,99,99,39.0,73.0,36.321228,-121.243821,864.0,GREENFIELD HIGH
61970002374.0,2011,619700.0,99,99,4.0,229.0,36.601503,-119.45524,1925.0,REEDLEY HIGH
61970010782.0,2011,619700.0,99,99,0.0,68.0,36.61216,-119.321077,599.0,ORANGE COVE HIGH
61983002383.0,2011,619830.0,99,99,4.0,56.0,36.518601,-119.546587,1072.0,KINGSBURG HIGH
61995002390.0,2011,619950.0,99,99,0.0,14.0,41.05231,-123.677298,244.0,HOOPA VALLEY HIGH
62007002401.0,2011,620070.0,99,99,29.0,21.0,38.914994,-122.607906,750.0,LOWER LAKE HIGH
62013002408.0,2011,620130.0,99,99,0.0,0.0,34.193062,-118.179132,2117.0,LA CANADA HIGH
62037002454.0,2011,620370.0,99,99,0.0,272.0,33.541787,-117.776071,997.0,LAGUNA BEACH HIGH
62064002481.0,2011,620640.0,99,99,13.0,192.0,38.910054,-120.016071,1053.0,SOUTH TAHOE HIGH
62067002484.0,2011,620670.0,99,99,0.0,53.0,39.061005,-122.918925,499.0,CLEAR LAKE HIGH
62079007308.0,2011,620790.0,99,99,10.0,52.0,32.853583,-116.940138,272.0,RIVER VALLEY CHARTER
62079012287.0,2011,620790.0,99,99,0.0,0.0,33.170617,-117.220465,398.0,NATIONAL UNIVERSITY ACADEMY
62100002518.0,2011,621000.0,99,99,0.0,0.0,34.151155,-118.749346,2184.0,AGOURA HIGH
62100002519.0,2011,621000.0,99,99,0.0,0.0,34.138933,-118.62804,1810.0,CALABASAS HIGH
62106002532.0,2011,621060.0,99,99,0.0,26.0,40.416115,-120.656319,875.0,LASSEN HIGH
62115002537.0,2011,621150.0,99,99,2.0,31.0,36.435044,-119.682488,207.0,LATON HIGH
62121008718.0,2011,621210.0,99,99,2.0,105.0,33.882562,-118.354912,484.0,ENVIRONMENTAL CHARTER HIGH
62127002548.0,2011,621270.0,99,99,0.0,78.0,37.227636,-120.253741,478.0,LE GRAND HIGH
62140002561.0,2011,621400.0,99,99,122.0,385.0,36.296991,-119.779088,1872.0,LEMOORE HIGH
62142011328.0,2011,621420.0,99,99,4.0,187.0,33.934781,-118.352468,565.0,"LENNOX MATHEMATICS, SCIENCE AND TECHNOLOGY ACADEMY"
62154011478.0,2011,621540.0,99,99,9.0,6.0,34.276384,-118.788591,1159.0,CALIFORNIA VIRTUAL ACADEMY @ SONOMA
62160002573.0,2011,621600.0,99,99,35.0,244.0,37.935854,-121.694054,2131.0,LIBERTY HIGH
62160005726.0,2011,621600.0,99,99,91.0,188.0,37.970633,-121.717816,2536.0,FREEDOM HIGH
62160010755.0,2011,621600.0,99,99,60.0,335.0,37.922854,-121.755908,2200.0,HERITAGE HIGH
62169002579.0,2011,621690.0,99,99,0.0,293.0,38.011151,-121.338029,2719.0,LINCOLN HIGH
62181002589.0,2011,621810.0,99,99,14.0,134.0,38.020449,-121.088786,719.0,LINDEN HIGH
62187002595.0,2011,621870.0,99,99,79.0,67.0,36.211211,-119.071956,1050.0,LINDSAY SENIOR HIGH
62199011259.0,2011,621990.0,99,99,0.0,0.0,36.965044,-121.98321,150.0,CYPRESS CHARTER HIGH
62205002615.0,2011,622050.0,99,99,12.0,40.0,39.277012,-121.657315,520.0,LIVE OAK HIGH
62211002626.0,2011,622110.0,99,99,74.0,356.0,37.674326,-121.787187,2125.0,GRANADA HIGH
62211002630.0,2011,622110.0,99,99,126.0,298.0,37.681116,-121.760092,1929.0,LIVERMORE HIGH
62223002658.0,2011,622230.0,99,99,444.0,0.0,38.13359,-121.291249,2025.0,LODI HIGH
62223002665.0,2011,622230.0,99,99,300.0,0.0,38.10832,-121.2845,2101.0,TOKAY HIGH
62223010314.0,2011,622230.0,99,99,423.0,0.0,38.050515,-121.353586,1932.0,BEAR CREEK HIGH
